asset_id,trade_date,adj_close,volume
11,2019-10-10,2938.129883,3234400000
11,2019-10-11,2970.27002,3581320000
11,2019-10-14,2966.149902,2559270000
11,2019-10-15,2995.679932,3345090000
11,2019-10-16,2989.689941,3230320000
11,2019-10-17,2997.949951,3103470000
11,2019-10-18,2986.199951,3268970000
11,2019-10-21,3006.719971,3271960000
11,2019-10-22,2995.98999,3527540000
11,2019-10-23,3004.52002,3413600000
11,2019-10-24,3010.290039,3696510000
11,2019-10-25,3022.550049,3379060000
11,2019-10-28,3039.419922,3524970000
11,2019-10-29,3036.889893,3594430000
11,2019-10-30,3046.77002,3779660000
11,2019-10-31,3037.560059,4149310000
11,2019-11-01,3066.909912,3956290000
11,2019-11-04,3078.27002,4178040000
11,2019-11-05,3074.620117,4490590000
11,2019-11-06,3076.780029,4465510000
11,2019-11-07,3085.179932,4151990000
11,2019-11-08,3093.080078,3508160000
11,2019-11-11,3087.01001,3041120000
11,2019-11-12,3091.840088,3495560000
11,2019-11-13,3094.040039,3513720000
11,2019-11-14,3096.629883,3282090000
11,2019-11-15,3120.459961,3359800000
11,2019-11-18,3122.030029,3440140000
11,2019-11-19,3120.179932,3613670000
11,2019-11-20,3108.459961,4041010000
11,2019-11-21,3103.540039,3744010000
11,2019-11-22,3110.290039,3235270000
11,2019-11-25,3133.639893,3514310000
11,2019-11-26,3140.52002,4600450000
11,2019-11-27,3153.629883,3035470000
11,2019-11-29,3140.97998,1743420000
11,2019-12-02,3113.870117,3285750000
11,2019-12-03,3093.199951,3671580000
11,2019-12-04,3112.76001,3702980000
11,2019-12-05,3117.429932,3360480000
11,2019-12-06,3145.909912,3483310000
11,2019-12-09,3135.959961,3400470000
11,2019-12-10,3132.52002,3346310000
11,2019-12-11,3141.629883,3257650000
11,2019-12-12,3168.570068,4003200000
11,2019-12-13,3168.800049,3757650000
11,2019-12-16,3191.449951,4070200000
11,2019-12-17,3192.52002,3842940000
11,2019-12-18,3191.139893,4029950000
11,2019-12-19,3205.370117,3784360000
11,2019-12-20,3221.219971,6457480000
11,2019-12-23,3224.01001,3064530000
11,2019-12-24,3223.379883,1296530000
11,2019-12-26,3239.909912,2164540000
11,2019-12-27,3240.02002,2429150000
11,2019-12-30,3221.290039,3021720000
11,2019-12-31,3230.780029,2894760000
11,2020-01-02,3257.850098,3459930000
11,2020-01-03,3234.850098,3484700000
11,2020-01-06,3246.280029,3702460000
11,2020-01-07,3237.179932,3435910000
11,2020-01-08,3253.050049,3726840000
11,2020-01-09,3274.699951,3641230000
11,2020-01-10,3265.350098,3214580000
11,2020-01-13,3288.129883,3459390000
11,2020-01-14,3283.149902,3687620000
11,2020-01-15,3289.290039,3721490000
11,2020-01-16,3316.810059,3540580000
11,2020-01-17,3329.620117,3726220000
11,2020-01-21,3320.790039,4104840000
11,2020-01-22,3321.75,3623780000
11,2020-01-23,3325.540039,3766710000
11,2020-01-24,3295.469971,3708780000
11,2020-01-27,3243.629883,3831050000
11,2020-01-28,3276.23999,3531570000
11,2020-01-29,3273.399902,3600250000
11,2020-01-30,3283.659912,3790350000
11,2020-01-31,3225.52002,4529700000
11,2020-02-03,3248.919922,3760460000
11,2020-02-04,3297.590088,3996900000
11,2020-02-05,3334.689941,4121480000
11,2020-02-06,3345.780029,3887250000
11,2020-02-07,3327.709961,3733920000
11,2020-02-10,3352.090088,3462730000
11,2020-02-11,3357.75,3762940000
11,2020-02-12,3379.449951,3930910000
11,2020-02-13,3373.939941,3500890000
11,2020-02-14,3380.159912,3419700000
11,2020-02-18,3370.290039,3750400000
11,2020-02-19,3386.149902,3614200000
11,2020-02-20,3373.22998,4019180000
11,2020-02-21,3337.75,3908780000
11,2020-02-24,3225.889893,4851160000
11,2020-02-25,3128.209961,5596760000
11,2020-02-26,3116.389893,5484650000
11,2020-02-27,2978.76001,7064710000
11,2020-02-28,2954.219971,8569570000
11,2020-03-02,3090.22998,6381330000
11,2020-03-03,3003.370117,6376510000
11,2020-03-04,3130.120117,5073020000
11,2020-03-05,3023.939941,5579290000
11,2020-03-06,2972.370117,6555240000
11,2020-03-09,2746.560059,8441290000
11,2020-03-10,2882.22998,7642040000
11,2020-03-11,2741.379883,7431200000
11,2020-03-12,2480.639893,8850810000
11,2020-03-13,2711.02002,8299070000
11,2020-03-16,2386.129883,7805450000
11,2020-03-17,2529.189941,8370250000
11,2020-03-18,2398.100098,8799300000
11,2020-03-19,2409.389893,7956100000
11,2020-03-20,2304.919922,9053950000
11,2020-03-23,2237.399902,7411380000
11,2020-03-24,2447.330078,7563150000
11,2020-03-25,2475.560059,8300010000
11,2020-03-26,2630.070068,7766990000
11,2020-03-27,2541.469971,6201670000
11,2020-03-30,2626.649902,5751120000
11,2020-03-31,2584.590088,6576210000
11,2020-04-01,2470.5,5964000000
11,2020-04-02,2526.899902,6464190000
11,2020-04-03,2488.649902,6096970000
11,2020-04-06,2663.679932,6403840000
11,2020-04-07,2659.409912,7050410000
11,2020-04-08,2749.97998,5875710000
11,2020-04-09,2789.820068,7899550000
11,2020-04-13,2761.629883,5319530000
11,2020-04-14,2846.060059,5615730000
11,2020-04-15,2783.360107,5208000000
11,2020-04-16,2799.550049,5228810000
11,2020-04-17,2874.560059,5804810000
11,2020-04-20,2823.159912,5228630000
11,2020-04-21,2736.560059,5121010000
11,2020-04-22,2799.310059,5084920000
11,2020-04-23,2797.800049,5773530000
11,2020-04-24,2836.73999,5382810000
11,2020-04-27,2878.47998,5203930000
11,2020-04-28,2863.389893,5691160000
11,2020-04-29,2939.51001,6645640000
11,2020-04-30,2912.429932,6544980000
11,2020-05-01,2830.709961,4759810000
11,2020-05-04,2842.73999,4735930000
11,2020-05-05,2868.439941,5140290000
11,2020-05-06,2848.419922,4892570000
11,2020-05-07,2881.189941,5178790000
11,2020-05-08,2929.800049,4876030000
11,2020-05-11,2930.189941,4819730000
11,2020-05-12,2870.120117,5119630000
11,2020-05-13,2820.0,6151650000
11,2020-05-14,2852.5,5651130000
11,2020-05-15,2863.699951,5507700000
11,2020-05-18,2953.909912,6373670000
11,2020-05-19,2922.939941,4984330000
11,2020-05-20,2971.610107,5005380000
11,2020-05-21,2948.51001,4976620000
11,2020-05-22,2955.449951,3970860000
11,2020-05-26,2991.77002,5848500000
11,2020-05-27,3036.129883,6398000000
11,2020-05-28,3029.72998,5447020000
11,2020-05-29,3044.310059,7297550000
11,2020-06-01,3055.72998,4684170000
11,2020-06-02,3080.820068,5197150000
11,2020-06-03,3122.870117,6005560000
11,2020-06-04,3112.350098,6451290000
11,2020-06-05,3193.929932,8639300000
11,2020-06-08,3232.389893,8498300000
11,2020-06-09,3207.179932,6410930000
11,2020-06-10,3190.139893,6598870000
11,2020-06-11,3002.100098,7037320000
11,2020-06-12,3041.310059,5845330000
11,2020-06-15,3066.590088,5757480000
11,2020-06-16,3124.73999,5845810000
11,2020-06-17,3113.48999,4560450000
11,2020-06-18,3115.340088,4448690000
11,2020-06-19,3097.73999,8346650000
11,2020-06-22,3117.860107,4686690000
11,2020-06-23,3131.290039,4711850000
11,2020-06-24,3050.330078,5597680000
11,2020-06-25,3083.76001,4847690000
11,2020-06-26,3009.050049,8107850000
11,2020-06-29,3053.23999,4473970000
11,2020-06-30,3100.290039,4705850000
11,2020-07-01,3115.860107,4449230000
11,2020-07-02,3130.01001,4197720000
11,2020-07-06,3179.719971,4759160000
11,2020-07-07,3145.320068,4571330000
11,2020-07-08,3169.939941,4937310000
11,2020-07-09,3152.050049,4843650000
11,2020-07-10,3185.040039,4524190000
11,2020-07-13,3155.219971,4902440000
11,2020-07-14,3197.52002,4507140000
11,2020-07-15,3226.560059,4686830000
11,2020-07-16,3215.570068,3972860000
11,2020-07-17,3224.72998,4012850000
11,2020-07-20,3251.840088,3979340000
11,2020-07-21,3257.300049,4556610000
11,2020-07-22,3276.02002,4267160000
11,2020-07-23,3235.659912,4296760000
11,2020-07-24,3215.629883,3689410000
11,2020-07-27,3239.409912,3970310000
11,2020-07-28,3218.439941,4053180000
11,2020-07-29,3258.439941,4478200000
11,2020-07-30,3246.219971,4264920000
11,2020-07-31,3271.120117,5007530000
11,2020-08-03,3294.610107,4438940000
11,2020-08-04,3306.51001,4414380000
11,2020-08-05,3327.77002,4535060000
11,2020-08-06,3349.159912,4278930000
11,2020-08-07,3351.280029,4110030000
11,2020-08-10,3360.469971,4327920000
11,2020-08-11,3333.689941,4880540000
11,2020-08-12,3380.350098,3772250000
11,2020-08-13,3373.429932,3438730000
11,2020-08-14,3372.850098,3200060000
11,2020-08-17,3381.98999,3460330000
11,2020-08-18,3389.780029,3669550000
11,2020-08-19,3374.850098,3679480000
11,2020-08-20,3385.51001,3431040000
11,2020-08-21,3397.159912,3505010000
11,2020-08-24,3431.280029,3743410000
11,2020-08-25,3443.620117,3627650000
11,2020-08-26,3478.72998,3780530000
11,2020-08-27,3484.550049,3955890000
11,2020-08-28,3508.01001,3868510000
11,2020-08-31,3500.310059,4348280000
11,2020-09-01,3526.649902,4101490000
11,2020-09-02,3580.840088,4295640000
11,2020-09-03,3455.060059,4911830000
11,2020-09-04,3426.959961,4438720000
11,2020-09-08,3331.840088,4694330000
11,2020-09-09,3398.959961,3932520000
11,2020-09-10,3339.189941,4208630000
11,2020-09-11,3340.969971,3710090000
11,2020-09-14,3383.540039,3839580000
11,2020-09-15,3401.199951,4057190000
11,2020-09-16,3385.48999,4718900000
11,2020-09-17,3357.01001,4379840000
11,2020-09-18,3319.469971,7076400000
11,2020-09-21,3281.060059,4836070000
11,2020-09-22,3315.570068,3974510000
11,2020-09-23,3236.919922,4378650000
11,2020-09-24,3246.590088,4601920000
11,2020-09-25,3298.459961,3803330000
11,2020-09-28,3351.600098,3950910000
11,2020-09-29,3335.469971,3661590000
11,2020-09-30,3363.0,4738640000
11,2020-10-01,3380.800049,4076340000
11,2020-10-02,3348.419922,3975180000
11,2020-10-05,3408.600098,3692720000
11,2020-10-06,3360.969971,4453390000
11,2020-10-07,3419.439941,3814750000
11,2020-10-08,3446.830078,3867640000
11,2020-10-09,3477.139893,3944090000
11,2020-10-12,3534.219971,3435760000
11,2020-10-13,3511.929932,3611100000
11,2020-10-14,3488.669922,3858510000
11,2020-10-15,3483.340088,3724550000
11,2020-10-16,3483.810059,4688030000
11,2020-10-19,3426.919922,4091080000
11,2020-10-20,3443.120117,3917850000
11,2020-10-21,3435.560059,4103960000
11,2020-10-22,3453.48999,4172060000
11,2020-10-23,3465.389893,3651600000
11,2020-10-26,3400.969971,4002210000
11,2020-10-27,3390.679932,3962400000
11,2020-10-28,3271.030029,5139970000
11,2020-10-29,3310.110107,4911860000
11,2020-10-30,3269.959961,4843930000
11,2020-11-02,3310.23999,4314690000
11,2020-11-03,3369.159912,4241380000
11,2020-11-04,3443.439941,4790400000
11,2020-11-05,3510.449951,4858150000
11,2020-11-06,3509.439941,4842460000
11,2020-11-09,3550.5,8570510000
11,2020-11-10,3545.530029,6037470000
11,2020-11-11,3572.659912,4635560000
11,2020-11-12,3537.01001,4909660000
11,2020-11-13,3585.149902,4719580000
11,2020-11-16,3626.909912,5295510000
11,2020-11-17,3609.530029,4812180000
11,2020-11-18,3567.790039,5284810000
11,2020-11-19,3581.870117,4363370000
11,2020-11-20,3557.540039,4236370000
11,2020-11-23,3577.590088,5057550000
11,2020-11-24,3635.409912,6280290000
11,2020-11-25,3629.649902,4910440000
11,2020-11-27,3638.350098,2778390000
11,2020-11-30,3621.629883,6308410000
11,2020-12-01,3662.449951,5418480000
11,2020-12-02,3669.01001,5041250000
11,2020-12-03,3666.719971,5065340000
11,2020-12-04,3699.120117,5099620000
11,2020-12-07,3691.959961,4804500000
11,2020-12-08,3702.25,4584390000
11,2020-12-09,3672.820068,5232800000
11,2020-12-10,3668.100098,4658480000
11,2020-12-11,3663.459961,4375470000
11,2020-12-14,3647.48999,4623850000
11,2020-12-15,3694.620117,4387080000
11,2020-12-16,3701.169922,4067040000
11,2020-12-17,3722.47998,4192810000
11,2020-12-18,3709.409912,7097100000
11,2020-12-21,3694.919922,4748580000
11,2020-12-22,3687.26001,4053310000
11,2020-12-23,3690.01001,3779160000
11,2020-12-24,3703.060059,1883780000
11,2020-12-28,3735.360107,3535460000
11,2020-12-29,3727.040039,3393290000
11,2020-12-30,3732.040039,3154850000
11,2020-12-31,3756.070068,3179040000
11,2021-01-04,3700.649902,5015000000
11,2021-01-05,3726.860107,4591020000
11,2021-01-06,3748.139893,6064110000
11,2021-01-07,3803.790039,5099160000
11,2021-01-08,3824.679932,4773040000
11,2021-01-11,3799.610107,4465430000
11,2021-01-12,3801.189941,4994950000
11,2021-01-13,3809.840088,4602510000
11,2021-01-14,3795.540039,5198480000
11,2021-01-15,3768.25,5369820000
11,2021-01-19,3798.909912,5014440000
11,2021-01-20,3851.850098,4566190000
11,2021-01-21,3853.070068,4501760000
11,2021-01-22,3841.469971,5110890000
11,2021-01-25,3855.360107,7000840000
11,2021-01-26,3849.620117,6137500000
11,2021-01-27,3750.77002,9976520000
11,2021-01-28,3787.379883,6992770000
11,2021-01-29,3714.23999,6643370000
11,2021-02-01,3773.860107,5436230000
11,2021-02-02,3826.310059,5514090000
11,2021-02-03,3830.169922,4864870000
11,2021-02-04,3871.73999,4879240000
11,2021-02-05,3886.830078,4879470000
11,2021-02-08,3915.590088,4648360000
11,2021-02-09,3911.22998,4568320000
11,2021-02-10,3909.879883,4837070000
11,2021-02-11,3916.379883,4590960000
11,2021-02-12,3934.830078,4135060000
11,2021-02-16,3932.590088,5058990000
11,2021-02-17,3931.330078,4730650000
11,2021-02-18,3913.969971,4793650000
11,2021-02-19,3906.709961,4845320000
11,2021-02-22,3876.5,5917100000
11,2021-02-23,3881.370117,6296610000
11,2021-02-24,3925.429932,6012790000
11,2021-02-25,3829.340088,6547470000
11,2021-02-26,3811.149902,6526070000
11,2021-03-01,3901.820068,5114820000
11,2021-03-02,3870.290039,5536010000
11,2021-03-03,3819.719971,6173660000
11,2021-03-04,3768.469971,7195400000
11,2021-03-05,3841.939941,6851070000
11,2021-03-08,3821.350098,5871710000
11,2021-03-09,3875.439941,5513560000
11,2021-03-10,3898.810059,5847380000
11,2021-03-11,3939.340088,5312880000
11,2021-03-12,3943.340088,4476280000
11,2021-03-15,3968.939941,4900100000
11,2021-03-16,3962.709961,4613080000
11,2021-03-17,3974.120117,4561660000
11,2021-03-18,3915.459961,5118590000
11,2021-03-19,3913.100098,7757420000
11,2021-03-22,3940.590088,4316260000
11,2021-03-23,3910.52002,4669010000
11,2021-03-24,3889.139893,4783020000
11,2021-03-25,3909.52002,4948340000
11,2021-03-26,3974.540039,5483160000
11,2021-03-29,3971.090088,4628180000
11,2021-03-30,3958.550049,4121510000
11,2021-03-31,3972.889893,4578050000
11,2021-04-01,4019.870117,4162130000
11,2021-04-05,4077.909912,4005030000
11,2021-04-06,4073.939941,4081270000
11,2021-04-07,4079.949951,4120810000
11,2021-04-08,4097.169922,3907100000
11,2021-04-09,4128.799805,3640390000
11,2021-04-12,4127.990234,3588900000
11,2021-04-13,4141.589844,3734720000
11,2021-04-14,4124.660156,3985350000
11,2021-04-15,4170.419922,4033420000
11,2021-04-16,4185.470215,4163820000
11,2021-04-19,4163.259766,3810290000
11,2021-04-20,4134.939941,4342650000
11,2021-04-21,4173.419922,3887250000
11,2021-04-22,4134.97998,4245140000
11,2021-04-23,4180.169922,3569880000
11,2021-04-26,4187.620117,3748320000
11,2021-04-27,4186.720215,3710700000
11,2021-04-28,4183.180176,3787360000
11,2021-04-29,4211.470215,4298680000
11,2021-04-30,4181.169922,4300880000
11,2021-05-03,4192.660156,4070220000
11,2021-05-04,4164.660156,4452460000
11,2021-05-05,4167.589844,4230920000
11,2021-05-06,4201.620117,4511000000
11,2021-05-07,4232.600098,4016080000
11,2021-05-10,4188.430176,4560700000
11,2021-05-11,4152.100098,4870710000
11,2021-05-12,4063.040039,4733070000
11,2021-05-13,4112.5,4779540000
11,2021-05-14,4173.850098,4008880000
11,2021-05-17,4163.290039,4125050000
11,2021-05-18,4127.830078,4398150000
11,2021-05-19,4115.680176,4247450000
11,2021-05-20,4159.120117,3978880000
11,2021-05-21,4155.859863,3995250000
11,2021-05-24,4197.049805,3684800000
11,2021-05-25,4188.129883,4182250000
11,2021-05-26,4195.990234,4420890000
11,2021-05-27,4200.879883,6406310000
11,2021-05-28,4204.109863,4649250000
11,2021-06-01,4202.040039,5074670000
11,2021-06-02,4208.120117,5833670000
11,2021-06-03,4192.850098,5587970000
11,2021-06-04,4229.890137,4139790000
11,2021-06-07,4226.52002,4476920000
11,2021-06-08,4227.259766,4659620000
11,2021-06-09,4219.549805,4713260000
11,2021-06-10,4239.180176,4408210000
11,2021-06-11,4247.439941,3815010000
11,2021-06-14,4255.149902,4151200000
11,2021-06-15,4246.589844,4048940000
11,2021-06-16,4223.700195,4538350000
11,2021-06-17,4221.859863,5312680000
11,2021-06-18,4166.450195,6817010000
11,2021-06-21,4224.790039,4128950000
11,2021-06-22,4246.439941,3828390000
11,2021-06-23,4241.839844,3730350000
11,2021-06-24,4266.490234,3816660000
11,2021-06-25,4280.700195,7341450000
11,2021-06-28,4290.609863,4147890000
11,2021-06-29,4291.799805,3707150000
11,2021-06-30,4297.5,4266040000
11,2021-07-01,4319.939941,3788230000
11,2021-07-02,4352.339844,3225840000
11,2021-07-06,4343.540039,4309570000
11,2021-07-07,4358.129883,4037380000
11,2021-07-08,4320.819824,4347500000
11,2021-07-09,4369.549805,3531120000
11,2021-07-12,4384.629883,3384460000
11,2021-07-13,4369.209961,3695430000
11,2021-07-14,4374.299805,4006370000
11,2021-07-15,4360.029785,3905230000
11,2021-07-16,4327.160156,3985700000
11,2021-07-19,4258.490234,5157660000
11,2021-07-20,4323.060059,4438270000
11,2021-07-21,4358.689941,3810280000
11,2021-07-22,4367.47998,3358300000
11,2021-07-23,4411.790039,4540070000
11,2021-07-26,4422.299805,4275630000
11,2021-07-27,4401.459961,4241950000
11,2021-07-28,4400.640137,4215290000
11,2021-07-29,4419.149902,4044600000
11,2021-07-30,4395.259766,3956740000
11,2021-08-02,4387.160156,3724090000
11,2021-08-03,4423.149902,3965190000
11,2021-08-04,4402.660156,4260760000
11,2021-08-05,4429.100098,3769410000
11,2021-08-06,4436.52002,3451870000
11,2021-08-09,4432.350098,3449280000
11,2021-08-10,4436.75,3886610000
11,2021-08-11,4442.410156,3532560000
11,2021-08-12,4460.830078,3375310000
11,2021-08-13,4468.0,3016470000
11,2021-08-16,4479.709961,3370640000
11,2021-08-17,4448.080078,3836960000
11,2021-08-18,4400.27002,3755590000
11,2021-08-19,4405.799805,4398410000
11,2021-08-20,4441.669922,3652610000
11,2021-08-23,4479.529785,3576530000
11,2021-08-24,4486.22998,3979220000
11,2021-08-25,4496.189941,3444700000
11,2021-08-26,4470.0,3263980000
11,2021-08-27,4509.370117,3331200000
11,2021-08-30,4528.790039,3168660000
11,2021-08-31,4522.680176,4290710000
11,2021-09-01,4524.089844,4057340000
11,2021-09-02,4536.950195,3735990000
11,2021-09-03,4535.430176,3217530000
11,2021-09-07,4520.029785,3822960000
11,2021-09-08,4514.069824,3750880000
11,2021-09-09,4493.279785,3735390000
11,2021-09-10,4458.580078,3623180000
11,2021-09-13,4468.72998,3914220000
11,2021-09-14,4443.049805,3670460000
11,2021-09-15,4480.700195,4032020000
11,2021-09-16,4473.75,3984560000
11,2021-09-17,4432.990234,7289530000
11,2021-09-20,4357.72998,4898070000
11,2021-09-21,4354.189941,3920920000
11,2021-09-22,4395.640137,3939170000
11,2021-09-23,4448.97998,3916350000
11,2021-09-24,4455.47998,3384290000
11,2021-09-27,4443.109863,4058650000
11,2021-09-28,4352.629883,4416550000
11,2021-09-29,4359.459961,3712660000
11,2021-09-30,4307.540039,4448140000
11,2021-10-01,4357.040039,4010370000
11,2021-10-04,4300.459961,4307870000
11,2021-10-05,4345.720215,3902890000
11,2021-10-06,4363.549805,4009630000
11,2021-10-07,4399.759766,3843740000
11,2021-10-08,4391.339844,3280160000
